Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Steps on Broadway,4:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087098&classDate=8/23/2023&clsLoc=1,In-Studio Adv/Int Ballet,Tuttle (3),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087034&classDate=8/23/2023&clsLoc=1,In-Studio Beg Ballet,Lawrence (4),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087099&classDate=8/23/2023&clsLoc=1,In-Studio Adv/Int Contemporary,Stone,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085554&classDate=8/23/2023&clsLoc=1,In-Studio Int Contemporary Jazz,Lobel (5),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087100&classDate=8/23/2023&clsLoc=1,In-Studio Int Contemporary Lyrical,Bufferd (6),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,11:15 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085556&classDate=8/23/2023&clsLoc=1,In-Studio Adv/Beg Jazz,"Frazier, R. (7)",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087101&classDate=8/23/2023&clsLoc=1,In-Studio Int Jazz,Kitazawa (8),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087102&classDate=8/23/2023&clsLoc=1,In-Studio Int Jazz,"Lee, A.",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087133&classDate=8/23/2023&clsLoc=1,In-Studio Adv/Int Jazz,Winans (9),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087068&classDate=8/23/2023&clsLoc=1,In-Studio Adv/Beg Jazz,"Frazier, R. (10)",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087790&classDate=8/23/2023&clsLoc=1,In-Studio Int/Adv Jazz Funk,"Tate, S.",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085560&classDate=8/23/2023&clsLoc=1,In-Studio Beg Modern/Horton,Perrin (11),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087802&classDate=8/23/2023&clsLoc=1,In-Studio Spotlight: Adv/Int Theater Jazz,Spelman,Steps on Broadway,2 hours
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085561&classDate=8/23/2023&clsLoc=1,In-Studio Open Hip Hop,Sakai,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086082&classDate=8/23/2023&clsLoc=1,In-Studio Open Pilates,Ross,Steps on Broadway,1 hour
Steps on Broadway,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086930&classDate=8/23/2023&clsLoc=1,In-Studio Alignment Floor Work,Moretton,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087073&classDate=8/23/2023&clsLoc=1,In-Studio Adv/Beg Tap,Ponza,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,11:45 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087105&classDate=8/23/2023&clsLoc=1,In-Studio Basic Tap,Kameda,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085506&classDate=8/23/2023&clsLoc=1,In-Studio Beg Tap,Goodson,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087106&classDate=8/23/2023&clsLoc=1,In-Studio Int Tap,Kaufman,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085507&classDate=8/23/2023&clsLoc=1,In-Studio Adv/Beg Tap,Goodson,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085509&classDate=8/23/2023&clsLoc=1,In-Studio Basic Tap,Goodson,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,5:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087324&classDate=8/23/2023&clsLoc=1,In-Studio Int/Adv Tap,Almaguer (12),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085565&classDate=8/23/2023&clsLoc=1,In-Studio Beg Tap,Schwab,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087335&classDate=8/23/2023&clsLoc=1,In-Studio Basic Tap,Ikegaya,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085513&classDate=8/23/2023&clsLoc=1,In-Studio Int Theater Dance,Culbreath,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087109&classDate=8/23/2023&clsLoc=1,In-Studio Int/Adv Theater Jazz,Cunningham (13),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085567&classDate=8/23/2023&clsLoc=1,In-Studio Adv/Beg Theater Jazz,Resavy,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,5:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087002&classDate=8/23/2023&clsLoc=1,In-Studio Adv/Int Theater Jazz,Dolan,Steps on Broadway,1 hour & 30 minutes
