Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Steps on Broadway,8:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087069&classDate=9/11/2023&clsLoc=1,In-Studio Int/Adv Commercial Jazz,"Williams, Robyn (3)",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087436&classDate=9/11/2023&clsLoc=1,In-Studio Basic Graham Based Modern,Poulis,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087189&classDate=9/11/2023&clsLoc=1,In-Studio Spotlight: Int Broadway Tap,Skinner,Steps on Broadway,2 hours
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087945&classDate=9/11/2023&clsLoc=1,In-Studio Spotlight: Int/Adv Theater Fusion,Richey,Steps on Broadway,2 hours
Steps on Broadway,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085500&classDate=9/11/2023&clsLoc=1,In-Studio Open Hip Hop,Greene,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,9:15 am  EDT,none,In-Studio Gyrokinesis,Cancelled Today,Steps on Broadway,1 hour
Steps on Broadway,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085502&classDate=9/11/2023&clsLoc=1,In-Studio Ballet Workout,Stephan,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087914&classDate=9/11/2023&clsLoc=1,In-Studio Pilates Mat,Shapiro (4),Steps on Broadway,1 hour
Steps on Broadway,1:30 pm  EDT,none,In-Studio Lastics Stretch,Cancelled Today,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085506&classDate=9/11/2023&clsLoc=1,In-Studio Beg Tap,Goodson,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,12:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087872&classDate=9/11/2023&clsLoc=1,In-Studio Basic Tap,Burtis,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085507&classDate=9/11/2023&clsLoc=1,In-Studio Adv/Beg Tap,Goodson,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087870&classDate=9/11/2023&clsLoc=1,In-Studio Int Tap,Burtis,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085509&classDate=9/11/2023&clsLoc=1,In-Studio Basic Tap,Goodson,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,5:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085510&classDate=9/11/2023&clsLoc=1,In-Studio Int Broadway Tap,Gardner,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087076&classDate=9/11/2023&clsLoc=1,In-Studio Adv/Beg Tap,Almaguer (5),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086236&classDate=9/11/2023&clsLoc=1,In-Studio Beg Theater Jazz,Resavy,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087077&classDate=9/11/2023&clsLoc=1,In-Studio Int/Adv Theater Jazz,Mattox (6),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087078&classDate=9/11/2023&clsLoc=1,In-Studio Int/Adv Theater Jazz,Assor,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085514&classDate=9/11/2023&clsLoc=1,In-Studio Adv/Beg Theater Jazz,"Frazier, R. (7)",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,5:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087001&classDate=9/11/2023&clsLoc=1,In-Studio Adv/Int Theater Jazz,Dolan,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085667&classDate=9/11/2023&clsLoc=1,In-Studio Open Afro'Dance,Kaba,Steps on Broadway,1 hour & 30 minutes
