Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18883&classDate=2/13/2024&clsLoc=1,IN-PERSON: Adv Beg STREET JAZZ with Neil Schwartz,Neil Schwartz,Studio 1,1 hour &30 minutes
Broadway Dance Center,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18178&classDate=2/13/2024&clsLoc=1,IN-PERSON: Beg TAP with Brent McBeth,Brent McBeth,Studio B,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18117&classDate=2/13/2024&clsLoc=1,IN-PERSON: Adv Beg TAP with Ray Hesselink,Rashaan James II (2),Studio B,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19075&classDate=2/13/2024&clsLoc=1,IN-PERSON: Beg THEATER with Josh Walden,Josh Walden,Studio 2,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18877&classDate=2/13/2024&clsLoc=1,IN-PERSON: Int Adv HIP-HOP with David Thomas,David Thomas,Studio 3,1 hour &30 minutes
Broadway Dance Center,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18813&classDate=2/13/2024&clsLoc=1,IN-PERSON: All Levels AFRO DANCE CLASS with Judith McCarty,Judith McCarty,Studio 2,1 hour &30 minutes
Broadway Dance Center,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18907&classDate=2/13/2024&clsLoc=1,IN-PERSON: Int Adv STREET JAZZ with Candace Brown,Marlon Santana (3),Studio 1,1 hour &30 minutes
Broadway Dance Center,9:00 pm EST,none,IN-PERSON: Adv Beg CONTEMPORARY with Alex Mitchell,Canceled Today,none,1 hour &30 minutes
Broadway Dance Center,9:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18847&classDate=2/13/2024&clsLoc=1,IN-PERSON: All Levels CABARET BURLESQUE with Nathalie Marrable,Nathalie Marrable,Studio A,1 hour &30 minutes
Broadway Dance Center,9:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19081&classDate=2/13/2024&clsLoc=1,IN-PERSON: Int Adv CONTEMPORARY FUSION with Theresa Stone,Theresa Stone,Studio 1,1 hour &30 minutes
Broadway Dance Center,9:00 am EST,none,IN-PERSON: Basic CONTEMPORARY with Lorena Cobos,Lorena Cobos,Studio 3,1 hour &30 minutes
Broadway Dance Center,9:15 am EST,none,IN-PERSON: All Levels YOGA AND MEDITATION with Lauren Marsaglia,Lauren Marsaglia,Studio 2,1 hour &15 minutes
Broadway Dance Center,10:30 am EST,none,IN-PERSON: Adv Beg TAP with Dre Torres,Canceled Today,none,1 hour &30 minutes
Broadway Dance Center,10:30 am EST,none,IN-PERSON: Beg BALLET with Jamie Salmon,Canceled Today,none,1 hour &30 minutes
Broadway Dance Center,10:45 am EST,none,IN-PERSON: All Levels LASTICS STRETCH TECHNIQUE with Donna Flagg,Canceled Today,none,1 hour &15 minutes
Broadway Dance Center,12:00 pm EST,none,IN-PERSON: Beg BROADWAY JAZZ with Sue Samuels,Sue Samuels,Studio 1,1 hour &30 minutes
Broadway Dance Center,12:00 pm EST,none,IN-PERSON: Beg TAP with Doug Shankman,Canceled Today,none,1 hour &30 minutes
Broadway Dance Center,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18790&classDate=2/13/2024&clsLoc=1,IN-PERSON: All Levels ACRO with Sissa Strain,Sissa Strain,Studio 2,1 hour &30 minutes
Broadway Dance Center,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18900&classDate=2/13/2024&clsLoc=1,IN-PERSON: Beg HIP-HOP with Ness Martinez,Ness Martinez,Studio 3,1 hour &30 minutes
Broadway Dance Center,1:30 pm EST,none,IN-PERSON: Int TAP with Sydney Burtis,Canceled Today,none,1 hour &30 minutes
Broadway Dance Center,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18903&classDate=2/13/2024&clsLoc=1,IN-PERSON: Beg BALLET with Yuka Kawazu,Yuka Kawazu,Studio A,1 hour &30 minutes
Broadway Dance Center,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18806&classDate=2/13/2024&clsLoc=1,IN-PERSON: Int Adv HIP-HOP with Deshawn Da Prince,Tay Gresham (1),Studio 2,1 hour &30 minutes
Broadway Dance Center,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18814&classDate=2/13/2024&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY JAZZ with Nijawwon Matthews,Nijawwon Matthews,Studio 3,1 hour &30 minutes
Broadway Dance Center,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18998&classDate=2/13/2024&clsLoc=1,IN-PERSON: Adv Beg THEATER with Joey Tierno,Joey Tierno,Studio A,1 hour &30 minutes
Broadway Dance Center,4:30 pm EST,none,IN-PERSON: Int BALLET with Benjamin Briones,Canceled Today,none,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18741&classDate=2/13/2024&clsLoc=1,IN-PERSON: Basic BALLET with Sarah Simon Wolff,Sarah Simon Wolff,Studio A,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18811&classDate=2/13/2024&clsLoc=1,IN-PERSON: Int Adv CONTEMPORARY FUSION with Cat Cogliandro,Cat Cogliandro,Studio 1,1 hour &30 minutes
Broadway Dance Center,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18669&classDate=2/13/2024&clsLoc=1,IN-PERSON: Adv Beg HEELS with Hector Lopez,Hector Lopez,Studio 3,1 hour &30 minutes
Broadway Dance Center,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18080&classDate=2/13/2024&clsLoc=1,IN-PERSON: Basic TAP with Shelby Kaufman,Shelby Kaufman,Studio B,1 hour &30 minutes
Broadway Dance Center,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18706&classDate=2/13/2024&clsLoc=1,IN-PERSON: Int CONTEMPORARY with Jaclyn Walsh,Jaclyn Walsh,Studio A,1 hour &30 minutes
Broadway Dance Center,9:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18840&classDate=2/13/2024&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUNK with Miles Keeney,Miles Keeney,Studio 3,1 hour &30 minutes
Broadway Dance Center,9:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18922&classDate=2/13/2024&clsLoc=1,IN-PERSON: All Levels HEELS FOUNDATIONS & TECHNIQUES with Sissa Strain,Sissa Strain,Studio 2,1 hour &30 minutes
