Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088428&classDate=2/15/2024&clsLoc=1,In-Studio Int/Adv Jazz,Dylan Pearce,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147088766&classDate=2/15/2024&clsLoc=1,In-Studio Spotlight: Adv/Int Theater Jazz,Jessica Lee Goldyn,Steps on Broadway,2 hours
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087420&classDate=2/15/2024&clsLoc=1,In-Studio Open Street Styles,Robert Taylor Jr.,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085580&classDate=2/15/2024&clsLoc=1,In-Studio Pilates Mat,Diarra Cummings,Steps on Broadway,1 hour
Steps on Broadway,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087110&classDate=2/15/2024&clsLoc=1,In-Studio Cardio Dance,Lucas Schultz (2),Steps on Broadway,1 hour
Steps on Broadway,10:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088131&classDate=2/15/2024&clsLoc=1,In-Studio Int Broadway Tap,Andrew Winans,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085582&classDate=2/15/2024&clsLoc=1,In-Studio Basic Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088404&classDate=2/15/2024&clsLoc=1,In-Studio Int Tap,Ja'Bowen Dixon,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085583&classDate=2/15/2024&clsLoc=1,In-Studio Beg Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085584&classDate=2/15/2024&clsLoc=1,In-Studio Adv/Beg Tap,Oren Korenblum,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085586&classDate=2/15/2024&clsLoc=1,In-Studio Int Tap,Derick Grant,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085587&classDate=2/15/2024&clsLoc=1,In-Studio Adv/Beg Tap,Christina Carminucci,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:30 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088466&classDate=2/15/2024&clsLoc=1,In-Studio Int/Adv Theater Jazz,Charlie Sutton,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088616&classDate=2/15/2024&clsLoc=1,In-Studio Int Classic Theater Jazz,Dana Moore,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086995&classDate=2/15/2024&clsLoc=1,In-Studio Adv Theater Dance,Shannon Lewis,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087000&classDate=2/15/2024&clsLoc=1,In-Studio Adv/Int Theater Jazz,Billy Griffin,Steps on Broadway,1 hour &30 minutes
